league,href
/super-league-1/startseite/wettbewerb/GR1,/atromitos-athens_asteras-aktor/index/spielbericht/4408845
/super-league-1/startseite/wettbewerb/GR1,/panathinaikos-fc_paok-thessaloniki/index/spielbericht/4408848
/super-league-1/startseite/wettbewerb/GR1,/panetolikos-gfs_olympiacos-piraeus/index/spielbericht/4408849
/super-league-1/startseite/wettbewerb/GR1,/olympiacos-piraeus_aris-thessaloniki/index/spielbericht/4408859
/super-league-1/startseite/wettbewerb/GR1,/panserraikos_panathinaikos-fc/index/spielbericht/4408861
/super-league-1/startseite/wettbewerb/GR1,/pas-lamia-1964_atromitos-athens/index/spielbericht/4408863
/super-league-1/startseite/wettbewerb/GR1,/paok-thessaloniki_volos-nps/index/spielbericht/4408862
/super-league-1/startseite/wettbewerb/GR1,/aek-athens_athens-kallithea/index/spielbericht/4408857
/super-league-1/startseite/wettbewerb/GR1,/asteras-aktor_panetolikos-gfs/index/spielbericht/4408858
/super-league-1/startseite/wettbewerb/GR1,/ofi-crete-fc_apo-levadiakos/index/spielbericht/4408860
/super-league-1/startseite/wettbewerb/GR1,/athens-kallithea_volos-nps/index/spielbericht/4408850
/super-league-1/startseite/wettbewerb/GR1,/atromitos-athens_olympiacos-piraeus/index/spielbericht/4408852
/super-league-1/startseite/wettbewerb/GR1,/apo-levadiakos_asteras-aktor/index/spielbericht/4408853
/super-league-1/startseite/wettbewerb/GR1,/panetolikos-gfs_ofi-crete-fc/index/spielbericht/4408855
/super-league-1/startseite/wettbewerb/GR1,/aris-thessaloniki_paok-thessaloniki/index/spielbericht/4408851
/super-league-1/startseite/wettbewerb/GR1,/panathinaikos-fc_aek-athens/index/spielbericht/4408854
/super-league-1/startseite/wettbewerb/GR1,/panserraikos_pas-lamia-1964/index/spielbericht/4408856
/super-league-1/startseite/wettbewerb/GR1,/volos-nps_atromitos-athens/index/spielbericht/4408873
/super-league-1/startseite/wettbewerb/GR1,/asteras-aktor_athens-kallithea/index/spielbericht/4408872
/super-league-1/startseite/wettbewerb/GR1,/ofi-crete-fc_panserraikos/index/spielbericht/4408875
/super-league-1/startseite/wettbewerb/GR1,/aek-athens_panetolikos-gfs/index/spielbericht/4408871
/super-league-1/startseite/wettbewerb/GR1,/pas-lamia-1964_aris-thessaloniki/index/spielbericht/4408877
/super-league-1/startseite/wettbewerb/GR1,/paok-thessaloniki_apo-levadiakos/index/spielbericht/4408876
/super-league-1/startseite/wettbewerb/GR1,/olympiacos-piraeus_panathinaikos-fc/index/spielbericht/4408874
/super-league-1/startseite/wettbewerb/GR1,/panathinaikos-fc_ofi-crete-fc/index/spielbericht/4408867
/super-league-1/startseite/wettbewerb/GR1,/panserraikos_volos-nps/index/spielbericht/4408869
/super-league-1/startseite/wettbewerb/GR1,/apo-levadiakos_olympiacos-piraeus/index/spielbericht/4408866
/super-league-1/startseite/wettbewerb/GR1,/athens-kallithea_aris-thessaloniki/index/spielbericht/4408865
/super-league-1/startseite/wettbewerb/GR1,/paok-thessaloniki_aek-athens/index/spielbericht/4408870
/super-league-1/startseite/wettbewerb/GR1,/panetolikos-gfs_atromitos-athens/index/spielbericht/4408868
/super-league-1/startseite/wettbewerb/GR1,/asteras-aktor_pas-lamia-1964/index/spielbericht/4408864
/super-league-1/startseite/wettbewerb/GR1,/volos-nps_panetolikos-gfs/index/spielbericht/4408902
/super-league-1/startseite/wettbewerb/GR1,/ofi-crete-fc_paok-thessaloniki/index/spielbericht/4408904
/super-league-1/startseite/wettbewerb/GR1,/olympiacos-piraeus_asteras-aktor/index/spielbericht/4408903
/super-league-1/startseite/wettbewerb/GR1,/aris-thessaloniki_panathinaikos-fc/index/spielbericht/4408900
/super-league-1/startseite/wettbewerb/GR1,/aek-athens_panserraikos/index/spielbericht/4408899
/super-league-1/startseite/wettbewerb/GR1,/atromitos-athens_athens-kallithea/index/spielbericht/4408901
/super-league-1/startseite/wettbewerb/GR1,/pas-lamia-1964_apo-levadiakos/index/spielbericht/4408905
/super-league-1/startseite/wettbewerb/GR1,/ofi-crete-fc_asteras-aktor/index/spielbericht/4408887
/super-league-1/startseite/wettbewerb/GR1,/aek-athens_atromitos-athens/index/spielbericht/4408885
/super-league-1/startseite/wettbewerb/GR1,/apo-levadiakos_aris-thessaloniki/index/spielbericht/4408886
/super-league-1/startseite/wettbewerb/GR1,/panathinaikos-fc_volos-nps/index/spielbericht/4408888
/super-league-1/startseite/wettbewerb/GR1,/panserraikos_olympiacos-piraeus/index/spielbericht/4408890
/super-league-1/startseite/wettbewerb/GR1,/paok-thessaloniki_pas-lamia-1964/index/spielbericht/4408891
/super-league-1/startseite/wettbewerb/GR1,/panetolikos-gfs_athens-kallithea/index/spielbericht/4408889
/super-league-1/startseite/wettbewerb/GR1,/athens-kallithea_ofi-crete-fc/index/spielbericht/4408893
/super-league-1/startseite/wettbewerb/GR1,/atromitos-athens_panserraikos/index/spielbericht/4408895
/super-league-1/startseite/wettbewerb/GR1,/volos-nps_apo-levadiakos/index/spielbericht/4408896
/super-league-1/startseite/wettbewerb/GR1,/aris-thessaloniki_panetolikos-gfs/index/spielbericht/4408894
/super-league-1/startseite/wettbewerb/GR1,/pas-lamia-1964_panathinaikos-fc/index/spielbericht/4408898
/super-league-1/startseite/wettbewerb/GR1,/asteras-aktor_aek-athens/index/spielbericht/4408892
/super-league-1/startseite/wettbewerb/GR1,/olympiacos-piraeus_paok-thessaloniki/index/spielbericht/4408897
/super-league-1/startseite/wettbewerb/GR1,/volos-nps_aris-thessaloniki/index/spielbericht/4408879
/super-league-1/startseite/wettbewerb/GR1,/panserraikos_athens-kallithea/index/spielbericht/4408883
/super-league-1/startseite/wettbewerb/GR1,/panathinaikos-fc_panetolikos-gfs/index/spielbericht/4408882
/super-league-1/startseite/wettbewerb/GR1,/apo-levadiakos_atromitos-athens/index/spielbericht/4408880
/super-league-1/startseite/wettbewerb/GR1,/ofi-crete-fc_pas-lamia-1964/index/spielbericht/4408881
/super-league-1/startseite/wettbewerb/GR1,/paok-thessaloniki_asteras-aktor/index/spielbericht/4408884
/super-league-1/startseite/wettbewerb/GR1,/aek-athens_olympiacos-piraeus/index/spielbericht/4408878
/super-league-1/startseite/wettbewerb/GR1,/asteras-aktor_panserraikos/index/spielbericht/4408906
/super-league-1/startseite/wettbewerb/GR1,/athens-kallithea_paok-thessaloniki/index/spielbericht/4408907
/super-league-1/startseite/wettbewerb/GR1,/aris-thessaloniki_aek-athens/index/spielbericht/4408908
/super-league-1/startseite/wettbewerb/GR1,/atromitos-athens_panathinaikos-fc/index/spielbericht/4408909
/super-league-1/startseite/wettbewerb/GR1,/olympiacos-piraeus_ofi-crete-fc/index/spielbericht/4408910
/super-league-1/startseite/wettbewerb/GR1,/panetolikos-gfs_apo-levadiakos/index/spielbericht/4408911
/super-league-1/startseite/wettbewerb/GR1,/pas-lamia-1964_volos-nps/index/spielbericht/4408912
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_karpaty-lviv/index/spielbericht/4368721
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_chornomorets-odesa/index/spielbericht/4368718
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_livyi-bereg-kyiv/index/spielbericht/4368719
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_shakhtar-donetsk/index/spielbericht/4368717
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_kolos-kovalivka/index/spielbericht/4368723
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_ingulets-petrove/index/spielbericht/4368720
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_dynamo-kyiv/index/spielbericht/4368716
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_polissya-zhytomyr/index/spielbericht/4368722
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_vorskla-poltava/index/spielbericht/4368753
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_dynamo-kyiv/index/spielbericht/4368750
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_zorya-lugansk/index/spielbericht/4368748
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_ingulets-petrove/index/spielbericht/4368755
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_rukh-lviv/index/spielbericht/4368749
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_kryvbas-kryvyi-rig/index/spielbericht/4368752
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_polissya-zhytomyr/index/spielbericht/4368751
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_fc-oleksandriya/index/spielbericht/4368754
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_kolos-kovalivka/index/spielbericht/4368747
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_obolon-kyiv/index/spielbericht/4368741
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_fc-oleksandriya/index/spielbericht/4368744
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_ingulets-petrove/index/spielbericht/4368745
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_dynamo-kyiv/index/spielbericht/4368740
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_rukh-lviv/index/spielbericht/4368743
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_kryvbas-kryvyi-rig/index/spielbericht/4368746
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_shakhtar-donetsk/index/spielbericht/4368742
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_shakhtar-donetsk/index/spielbericht/4368757
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_obolon-kyiv/index/spielbericht/4368762
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_zorya-lugansk/index/spielbericht/4368758
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_ingulets-petrove/index/spielbericht/4368760
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_chornomorets-odesa/index/spielbericht/4368761
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_nk-veres-rivne/index/spielbericht/4368763
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_karpaty-lviv/index/spielbericht/4368756
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_vorskla-poltava/index/spielbericht/4368759
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_zorya-lugansk/index/spielbericht/4368732
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_ingulets-petrove/index/spielbericht/4368734
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_vorskla-poltava/index/spielbericht/4368738
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_kolos-kovalivka/index/spielbericht/4368733
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_polissya-zhytomyr/index/spielbericht/4368736
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_livyi-bereg-kyiv/index/spielbericht/4368737
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_lnz-cherkasy/index/spielbericht/4368735
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_shakhtar-donetsk/index/spielbericht/4368739
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_fc-oleksandriya/index/spielbericht/4455996
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_ingulets-petrove/index/spielbericht/4368868
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_dynamo-kyiv/index/spielbericht/4368768
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_karpaty-lviv/index/spielbericht/4368766
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_rukh-lviv/index/spielbericht/4368767
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_kryvbas-kryvyi-rig/index/spielbericht/4368769
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_nk-veres-rivne/index/spielbericht/4368764
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_lnz-cherkasy/index/spielbericht/4368770
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_karpaty-lviv/index/spielbericht/4368730
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_livyi-bereg-kyiv/index/spielbericht/4368725
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_rukh-lviv/index/spielbericht/4368727
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_ingulets-petrove/index/spielbericht/4368899
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_vorskla-poltava/index/spielbericht/4368728
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_lnz-cherkasy/index/spielbericht/4368729
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_zorya-lugansk/index/spielbericht/4368724
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_obolon-kyiv/index/spielbericht/4368726
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_shakhtar-donetsk/index/spielbericht/4368781
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_fc-oleksandriya/index/spielbericht/4368786
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_chornomorets-odesa/index/spielbericht/4368787
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_polissya-zhytomyr/index/spielbericht/4368783
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_ingulets-petrove/index/spielbericht/4368780
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_kolos-kovalivka/index/spielbericht/4368782
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_dynamo-kyiv/index/spielbericht/4368784
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_vorskla-poltava/index/spielbericht/4368785
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_obolon-kyiv/index/spielbericht/4368803
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_ingulets-petrove/index/spielbericht/4368918
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_zorya-lugansk/index/spielbericht/4368800
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_rukh-lviv/index/spielbericht/4368801
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_livyi-bereg-kyiv/index/spielbericht/4368799
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_vorskla-poltava/index/spielbericht/4368916
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_lnz-cherkasy/index/spielbericht/4368797
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_kryvbas-kryvyi-rig/index/spielbericht/4368796
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_shakhtar-donetsk/index/spielbericht/4368773
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_vorskla-poltava/index/spielbericht/4368911
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_dynamo-kyiv/index/spielbericht/4368775
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_livyi-bereg-kyiv/index/spielbericht/4368777
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_ingulets-petrove/index/spielbericht/4368779
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_nk-veres-rivne/index/spielbericht/4368778
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_kryvbas-kryvyi-rig/index/spielbericht/4368772
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_karpaty-lviv/index/spielbericht/4368774
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_chornomorets-odesa/index/spielbericht/4368790
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_kolos-kovalivka/index/spielbericht/4368791
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_ingulets-petrove/index/spielbericht/4368905
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_lnz-cherkasy/index/spielbericht/4368792
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_obolon-kyiv/index/spielbericht/4368794
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_zorya-lugansk/index/spielbericht/4368793
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_vorskla-poltava/index/spielbericht/4368795
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_shakhtar-donetsk/index/spielbericht/4368789
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_livyi-bereg-kyiv/index/spielbericht/4368840
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_chornomorets-odesa/index/spielbericht/4368843
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_kolos-kovalivka/index/spielbericht/4368837
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_polissya-zhytomyr/index/spielbericht/4368836
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_ingulets-petrove/index/spielbericht/4368839
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_nk-veres-rivne/index/spielbericht/4368842
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_rukh-lviv/index/spielbericht/4368838
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_lnz-cherkasy/index/spielbericht/4368841
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_vorskla-poltava/index/spielbericht/4368819
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_ingulets-petrove/index/spielbericht/4368817
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_obolon-kyiv/index/spielbericht/4368813
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_karpaty-lviv/index/spielbericht/4368818
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_kryvbas-kryvyi-rig/index/spielbericht/4368814
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_rukh-lviv/index/spielbericht/4368812
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_zorya-lugansk/index/spielbericht/4368816
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_polissya-zhytomyr/index/spielbericht/4368815
/premier-liga/startseite/wettbewerb/UKR1,/karpaty-lviv_kolos-kovalivka/index/spielbericht/4368820
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_lnz-cherkasy/index/spielbericht/4368827
/premier-liga/startseite/wettbewerb/UKR1,/dynamo-kyiv_chornomorets-odesa/index/spielbericht/4368825
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_ingulets-petrove/index/spielbericht/4368950
/premier-liga/startseite/wettbewerb/UKR1,/obolon-kyiv_kryvbas-kryvyi-rig/index/spielbericht/4368826
/premier-liga/startseite/wettbewerb/UKR1,/nk-veres-rivne_fc-oleksandriya/index/spielbericht/4368821
/premier-liga/startseite/wettbewerb/UKR1,/rukh-lviv_livyi-bereg-kyiv/index/spielbericht/4368823
/premier-liga/startseite/wettbewerb/UKR1,/polissya-zhytomyr_zorya-lugansk/index/spielbericht/4368824
/premier-liga/startseite/wettbewerb/UKR1,/vorskla-poltava_ingulets-petrove/index/spielbericht/4368810
/premier-liga/startseite/wettbewerb/UKR1,/lnz-cherkasy_nk-veres-rivne/index/spielbericht/4368811
/premier-liga/startseite/wettbewerb/UKR1,/kryvbas-kryvyi-rig_polissya-zhytomyr/index/spielbericht/4368804
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_obolon-kyiv/index/spielbericht/4368807
/premier-liga/startseite/wettbewerb/UKR1,/fc-oleksandriya_chornomorets-odesa/index/spielbericht/4368805
/premier-liga/startseite/wettbewerb/UKR1,/kolos-kovalivka_dynamo-kyiv/index/spielbericht/4368806
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_rukh-lviv/index/spielbericht/4368808
/premier-liga/startseite/wettbewerb/UKR1,/zorya-lugansk_karpaty-lviv/index/spielbericht/4368809
/premier-liga/startseite/wettbewerb/UKR1,/shakhtar-donetsk_vorskla-poltava/index/spielbericht/4368830
/premier-liga/startseite/wettbewerb/UKR1,/livyi-bereg-kyiv_lnz-cherkasy/index/spielbericht/4368828
/premier-liga/startseite/wettbewerb/UKR1,/chornomorets-odesa_kryvbas-kryvyi-rig/index/spielbericht/4368831
